"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene","gene_id","ccds_id"
"CCDS26667.2|Mm108|chr13",9508.05925237503,13.2149351785652,2.43935020027234,5.41739975551269,6.04720338586264e-08,3.430624997749e-07,"Rasa1",218397,"CCDS26667.2"
"CCDS26679.1|Mm108|chr13",847.709350624801,9.7274258905435,2.12382889319403,4.58013633853263,4.6467292086402e-06,1.52309457394318e-05,"Ckmt2",76722,"CCDS26679.1"
"CCDS26684.1|Mm108|chr13",556.576225932011,9.1204354752633,2.3529355290659,3.87619438042319,0.000106102932660384,0.000230149743638334,"Thbs4",21828,"CCDS26684.1"
"CCDS26723.1|Mm108|chr13",1281.58967737785,10.3237187173155,1.84221313918059,5.60397627057828,2.09489400422041e-08,1.52267446572867e-07,"Map1b",17755,"CCDS26723.1"
"CCDS27232.1|Mm108|chr14",57.1624733449365,5.83699643618596,1.88090825221323,3.10328610091304,0.00191384525772041,0.00309872742096197,"Nefl",18039,"CCDS27232.1"
"CCDS27233.1|Mm108|chr14",67429.7948972017,16.0410985889426,2.39035656691884,6.71075554624032,1.93619239352218e-11,4.39366735453111e-10,"Nefm",18040,"CCDS27233.1"
"CCDS27278.1|Mm108|chr14",2492.16582070332,11.2831843485085,2.06196023711037,5.47206689316219,4.44816856917632e-08,2.85262984327612e-07,"Zc3h13",67302,"CCDS27278.1"
"CCDS27412.1|Mm108|chr15",13.3963856779823,3.74377191140614,1.49187886711918,2.50943424021775,0.0120924728544162,0.0151155910680203,"Atpsckmt",68073,"CCDS27412.1"
"CCDS27463.1|Mm108|chr15",12.152509022245,3.60318230009744,1.43490029944661,2.51110289787177,0.012035460961128,0.0151083446107777,"Rad21",19357,"CCDS27463.1"
"CCDS27648.1|Mm108|chr15",22.1063075301291,4.46638616333202,1.57751256231298,2.83128405442511,0.00463615276861504,0.00673726633862777,"Gtpbp1",14904,"CCDS27648.1"
"CCDS27649.1|Mm108|chr15",46.6182334284218,5.54282243027769,2.09100926747586,2.65078807468349,0.0080304212039263,0.0108668543814599,"Sun2",223697,"CCDS27649.1"
"CCDS27683.1|Mm108|chr15",8.74141877138483,3.12786745459146,1.38251134118529,2.26245337843651,0.0236694061935487,0.0266506672789957,"Srebf2",20788,"CCDS27683.1"
"CCDS27861.1|Mm108|chr15",43.2071431775616,5.4331979391032,2.07923295641401,2.61307802107642,0.00897308153184479,0.0117647068973076,"Krt5",110308,"CCDS27861.1"
"CCDS28338.1|Mm108|chr16",247132.856677033,17.9149273062843,0.910029119940705,19.6861033495847,2.8369150251355e-86,2.09222483103743e-84,"Clic6",209195,"CCDS28338.1"
"CCDS28355.1|Mm108|chr16",35.191724044177,5.13716428840255,1.65701287917904,3.10025610117632,0.0019335338180899,0.00309995911052457,"Sh3bgr",50795,"CCDS28355.1"
"CCDS28578.1|Mm108|chr17",745023.928841939,19.5069272375515,1.33927733365122,14.5652634800968,4.67179838866121e-48,1.9688293209358e-46,"Tulp1",22157,"CCDS28578.1"
"CCDS28666.1|Mm108|chr17",8.17290372957481,3.03084874079265,1.38605908053714,2.1866663429802,0.0287668903338988,0.0317836428782777,"Ehmt2",110147,"CCDS28666.1"
"CCDS28713.1|Mm108|chr17",76596.5071470672,16.2249909853224,2.23806131700962,7.2495739334798,4.18084697690934e-13,1.1212271438075e-11,"Abcf1",224742,"CCDS28713.1"
"CCDS28812.1|Mm108|chr17",20.3788360378784,4.34899974745411,1.58882105318367,2.73724957177501,0.0061955271100021,0.00882937438381941,"Hsp90ab1",15516,"CCDS28812.1"
"CCDS28827.2|Mm108|chr17",113.703008362004,6.82912661543433,2.15418001385061,3.17017453115594,0.00152347399495154,0.00253912332491923,"Zfp318",57908,"CCDS28827.2"
"CCDS28868.1|Mm108|chr17",2201.91748201991,11.1045446888453,2.14133413480259,5.18580659989763,2.15081922438558e-07,9.67989251748544e-07,"Apobec2",11811,"CCDS28868.1"
"CCDS28894.1|Mm108|chr17",43.2071431775616,5.4331979391032,2.07923295641401,2.61307802107642,0.00897308153184479,0.0117647068973076,"Hdgfl2",15193,"CCDS28894.1"
"CCDS28943.1|Mm108|chr17",19233.5172996801,14.2313349969746,2.84554039595278,5.00127674069076,5.69518925701737e-07,2.18192315690925e-06,"Ankrd12",106585,"CCDS28943.1"
"CCDS29039.1|Mm108|chr18",105.615024837726,6.72267127747268,1.95843839630512,3.43266925840301,0.000597670697748295,0.00107507838924236,"Zeb1",21417,"CCDS29039.1"
"CCDS29151.1|Mm108|chr18",6.30708874596886,2.65697423326747,1.27524328956062,2.08350379493697,0.0372053261460729,0.0402035575571118,"Pura",19290,"CCDS29151.1"
"CCDS29335.1|Mm108|chr18",952.170425657192,9.89507600936388,2.18397252273604,4.53076946085729,5.87692428759141e-06,1.82493964719944e-05,"Mbd2",17191,"CCDS29335.1"
"CCDS29460.1|Mm108|chr19",3928.51150329814,11.9397670695154,2.00399224439285,5.95799065736044,2.55358111748632e-09,2.79002381354987e-08,"Sart1",20227,"CCDS29460.1"
"CCDS29509.1|Mm108|chr19",52.9416780172398,5.72633201750278,1.73859450459189,3.29365588259866,0.000988934887851011,0.0016863340573182,"Esrra",26379,"CCDS29509.1"
"CCDS29553.1|Mm108|chr19",7.9592105853403,2.99262534771721,1.58336584563551,1.89004035672884,0.0587525628897113,0.0595601582558929,"Ubxn1",225896,"CCDS29553.1"
"CCDS29564.1|Mm108|chr19",23.3091167142109,4.54282243027769,1.94976362278459,2.3299349609312,0.0198095888868177,0.0231897965143302,"Ahnak",66395,"CCDS29564.1"
"CCDS29612.1|Mm108|chr19",6.04954286809317,2.59682612968443,1.24764808600086,2.08137707966047,0.0373994049210833,0.0402657826705094,"Stx3",20908,"CCDS29612.1"
"CCDS35530.1|Mm108|chr1",186.705767962756,7.54462268768016,1.74784733116975,4.31652270374835,1.58506384713173e-05,4.17494495449876e-05,"Phf3",213109,"CCDS35530.1"
"CCDS35588.1|Mm108|chr1",4518.79317181711,12.1417218100661,2.13227247535153,5.6942637258704,1.23905438424145e-08,9.87894711760079e-08,"Bmpr2",12168,"CCDS35588.1"
"CCDS35599.1|Mm108|chr1",183.061487733762,7.51618450030056,1.96463490115296,3.82574110634482,0.000130379255901762,0.000272779294262551,"Crygd",12967,"CCDS35599.1"
"CCDS35625.1|Mm108|chr1",29.5627821741211,4.8857101438007,2.00644308958224,2.43501057626207,0.0148913544381125,0.0181526841291041,"Ptprn",19275,"CCDS35625.1"
"CCDS35749.1|Mm108|chr1",16850.5094926071,14.0405045929949,2.65190645321071,5.2944946741978,1.19345967189221e-07,6.07018281393452e-07,"Prrc2c",226562,"CCDS35749.1"
"CCDS35822.1|Mm108|chr1",27.288722006881,4.77023292638077,1.98827433204314,2.39918247170595,0.0164317241147661,0.019624933659336,"Prox1",19130,"CCDS35822.1"
"CCDS35979.1|Mm108|chr10",1617483.24701252,20.6253193389904,0.0244535528646235,843.448780354067,0,0,"Reep6",70335,"CCDS35979.1"
"CCDS35984.1|Mm108|chr10",53.9842173431457,5.75446578199921,1.6966112999769,3.39174080832632,0.000694501044249637,0.0012268132218781,"Ap3d1",11776,"CCDS35984.1"
"CCDS36032.1|Mm108|chr10",24.8735330862999,4.63653954028138,1.60048955337444,2.89695083014181,0.00376808807867813,0.0055858592121108,"Tmpo",21917,"CCDS36032.1"
"CCDS36099.1|Mm108|chr11",43888.9172774525,15.4215690594595,2.79030598303239,5.52683797161916,3.26053825579903e-08,2.18604269422889e-07,"Nefh",380684,"CCDS36099.1"
"CCDS36180.1|Mm108|chr11",47.1181841077843,5.55821203496457,1.70584251499708,3.25833832027224,0.00112066714329675,0.00188912461298595,"Arhgap44",216831,"CCDS36180.1"
"CCDS36185.1|Mm108|chr11",597.114278610497,9.22186325762478,1.83998978719669,5.01191002351961,5.38924038679263e-07,2.09187620276819e-06,"Myh13",544791,"CCDS36185.1"
"CCDS36202.1|Mm108|chr11",54.008928971952,5.75512603399056,2.11103230264583,2.72621410235052,0.00640654267130606,0.00904272769394875,"Dlg4",13385,"CCDS36202.1"
"CCDS36306.1|Mm108|chr11",412.569294681497,8.68849264294498,1.93540086324246,4.48924706398486,7.14753603693842e-06,2.19637826135087e-05,"Krt12",268482,"CCDS36306.1"
"CCDS36370.1|Mm108|chr11",2935.42150464096,11.519351963123,1.78270296840341,6.46173376456526,1.03510096808458e-10,2.03569857056634e-09,"Slc9a3r1",26941,"CCDS36370.1"
"CCDS36471.1|Mm108|chr12",14.4580661087231,3.85380268715282,1.54773435147565,2.48996391627447,0.0127756065190095,0.0159021262578389,"Arid4a",238247,"CCDS36471.1"
"CCDS36575.1|Mm108|chr12",10155.0608668741,13.3099112663597,2.45452189174209,5.42260849705156,5.87355414902998e-08,3.430624997749e-07,"Wdr60",217935,"CCDS36575.1"
"CCDS36656.1|Mm108|chr13",2834.47353380389,11.4688650830739,1.94907995324361,5.8842455713465,3.9987374931816e-09,4.21295557317347e-08,"Bicd2",76895,"CCDS36656.1"
"CCDS36670.1|Mm108|chr13",413262.697272685,18.6566996206596,0.421523178303108,44.2601986817531,0,0,"Sncb",104069,"CCDS36670.1"
"CCDS36673.1|Mm108|chr13",31.8655539986135,4.99392583783119,1.71926269674327,2.90469039274277,0.00367616542550256,0.00550491776915357,"Nsd1",18193,"CCDS36673.1"
"CCDS36951.1|Mm108|chr14",8.4304496074505,3.07560957412611,1.35375733368209,2.27190612202317,0.0230921810678316,0.0262452536756116,"Rp1l1",271209,"CCDS36951.1"
"CCDS37002.1|Mm108|chr14",13.9114774337336,3.79820374072957,1.47486623713778,2.5752869277831,0.0100156961893898,0.0127906076877489,"Scel",64929,"CCDS37002.1"
"CCDS37035.1|Mm108|chr15",176.540705843558,7.46385706079375,1.87079699636827,3.98966701105632,6.61661176208993e-05,0.00015022709603494,"Nipbl",71175,"CCDS37035.1"
"CCDS37059.1|Mm108|chr15",16.829402295663,4.07291203445508,1.52043748373127,2.67877639037144,0.00738917210074891,0.0102338299047931,"Stk3",56274,"CCDS37059.1"
"CCDS37146.1|Mm108|chr15",9.62090297712917,3.26617230558476,1.41441557499109,2.3092027289118,0.0209323342162177,0.0243111755660796,"Tnrc6b",213988,"CCDS37146.1"
"CCDS37262.1|Mm108|chr16",61.2708515765445,5.93712899772407,1.92849044004846,3.07864061673797,0.00207947367712163,0.00329808997177893,"Marf1",223989,"CCDS37262.1"
"CCDS37280.1|Mm108|chr16",221.152351264098,7.7888967706458,2.19039845151726,3.55592689779821,0.00037664880577563,0.000698813822036546,"Ranbp1",19385,"CCDS37280.1"
"CCDS37414.1|Mm108|chr16",129.621429532685,7.01816043982435,2.15339856506766,3.25910890518487,0.00111762756451694,0.00188912461298595,"Pcp4",18546,"CCDS37414.1"
"CCDS37501.1|Mm108|chr17",275.16128023605,8.1041336629342,2.22067033990319,3.64940870209826,0.00026284463444672,0.000498634828351085,"Cacna1h",58226,"CCDS37501.1"
"CCDS37531.1|Mm108|chr17",31.7491368740788,4.98864546647572,1.63865478063638,3.04435414061914,0.00233180471666383,0.00363958937257054,"Srpk1",20815,"CCDS37531.1"
"CCDS37549.1|Mm108|chr17",126938.946544172,16.9537752494129,1.67698709193433,10.1096635334607,5.00558874475969e-24,1.64072075522679e-22,"Ndufv3",78330,"CCDS37549.1"
"CCDS37819.1|Mm108|chr18",73667.7232192698,16.1687450348111,2.58131117629666,6.26377214157033,3.75774454604307e-10,6.15852578379282e-09,"Srfbp1",67222,"CCDS37819.1"
"CCDS37891.1|Mm108|chr19",1010.95616160498,9.98150472324195,1.865764798832,5.34981940354463,8.80420455645939e-08,4.637929185992e-07,"Ltbp3",16998,"CCDS37891.1"
"CCDS37980.1|Mm108|chr19",11.3703008362004,3.50719852054697,1.71777292154091,2.04171254335577,0.0411800537999172,0.0432317290782049,"Sorbs1",20411,"CCDS37980.1"
"CCDS38019.1|Mm108|chr19",179.364139947774,7.48674767261363,1.74713076988348,4.28516731641842,1.82601710062515e-05,4.6437503852105e-05,"Sfr1",67788,"CCDS38019.1"
"CCDS38154.1|Mm108|chr2",3825.41382890473,11.9014001100137,2.0571618695926,5.78534936211443,7.23617807613882e-09,6.46870464382107e-08,"Ttn",22138,"CCDS38154.1"
"CCDS38253.1|Mm108|chr2",98571.6109006147,16.5888845828442,1.98136880794897,8.37243652786495,5.6438924973383e-17,1.6649482867148e-15,"Rrbp1",81910,"CCDS38253.1"
